run_id,env,method,seed,episode,phase,beta_raw,beta_deployed,return,length,epsilon,alignment_rate,mean_signed_alignment,mean_advantage,mean_abs_advantage,mean_d_eff,median_d_eff,frac_d_eff_below_gamma,frac_d_eff_above_one,bellman_residual,td_target_abs_max,q_abs_max,catastrophic,success,regret,shift_event,divergence_event
headline-rps-adaptive_beta_no_clip-s15-195983550,rps,adaptive_beta_no_clip,15,0,biased_exploitable,-1.2759796011654836,-1.2759796011654836,7.0,20,1.0,0.0,0.0,-0.15095526510285115,0.7804508488811547,0.9499999999999998,0.95,0.0,0.0,0.8795285011970757,1.8302129835445824,0.7865175633580255,0,0,-7.0,0,0
headline-rps-adaptive_beta_no_clip-s15-195983550,rps,adaptive_beta_no_clip,15,1,biased_exploitable,-1.9999339620134342,-1.9999339620134342,-3.0,20,0.99981,0.75,1.4050523741006047,-1.1011558278966416,1.139122194182835,0.48427484052840475,0.27642286400026816,0.8,0.1,0.9157642836168929,2.175532879732726,1.3508585677060747,0,0,3.0,0,0
headline-rps-adaptive_beta_no_clip-s15-195983550,rps,adaptive_beta_no_clip,15,2,biased_exploitable,-1.9999986943854984,-1.9999986943854984,-2.0,20,0.99962,0.95,2.986927527435024,-1.493513078015803,1.493513078015803,0.25262351205615996,0.08443670770742576,1.0,0.0,1.0006939171710612,2.3198675237280404,1.2064597811582196,0,0,2.0,0,0
headline-rps-adaptive_beta_no_clip-s15-195983550,rps,adaptive_beta_no_clip,15,3,biased_exploitable,-1.999987914819378,-1.999987914819378,-1.0,20,0.99943,0.95,2.5419627281396857,-1.2709821937762344,1.2709821937762344,0.3037718333701295,0.12891471761382284,1.0,0.0,0.933894671468116,2.2472622767574273,1.1590771770986388,0,0,1.0,0,0
headline-rps-adaptive_beta_no_clip-s15-195983550,rps,adaptive_beta_no_clip,15,4,biased_exploitable,-1.9999845162092609,-1.9999845162092609,-1.0,20,0.99924,1.0,2.492386405469542,-1.246200733015246,1.246200733015246,0.2681036252011906,0.1405267707753668,1.0,0.0,0.6835002836785967,2.169803171790288,1.357700014024977,0,0,1.0,0,0
headline-rps-adaptive_beta_no_clip-s15-195983550,rps,adaptive_beta_no_clip,15,5,biased_exploitable,-1.9995919185632556,-1.9995919185632556,6.0,20,0.99905,0.95,1.838032997864714,-0.9190236139170184,0.9190236139170184,0.44572893649546746,0.5157279269246012,1.0,0.0,1.1324370159323907,2.3229219143460065,1.1633148320078983,0,0,-6.0,0,0
headline-rps-adaptive_beta_no_clip-s15-195983550,rps,adaptive_beta_no_clip,15,6,biased_exploitable,-1.9999582347876554,-1.9999582347876554,0.0,20,0.99886,0.95,2.2934780866333813,-1.1469730725263625,1.1469730725263625,0.32835931219694714,0.1751013204720201,1.0,0.0,0.6371875345251554,2.2909992084190156,1.547964788450808,0,0,0.0,0,0
headline-rps-adaptive_beta_no_clip-s15-195983550,rps,adaptive_beta_no_clip,15,7,biased_exploitable,-1.9999999106084998,-1.9999999106084998,-2.0,20,0.99867,0.95,3.5232333389529904,-1.7616534573918579,1.7616534573918579,0.1534222028671779,0.05230716475328471,1.0,0.0,0.3992124774326949,2.4204105872442376,1.8350596913811639,0,0,2.0,0,0
headline-rps-adaptive_beta_no_clip-s15-195983550,rps,adaptive_beta_no_clip,15,8,biased_exploitable,-1.9999898138760752,-1.9999898138760752,4.0,20,0.99848,0.95,2.5761550804496998,-1.2880775977964443,1.2880775977964443,0.2581003877234857,0.08169013731010921,1.0,0.0,0.9310100101400678,2.346416379118758,1.5787618026898262,0,0,-4.0,0,0
headline-rps-adaptive_beta_no_clip-s15-195983550,rps,adaptive_beta_no_clip,15,9,biased_exploitable,-1.9999987442591327,-1.9999987442591327,-2.0,20,0.99829,1.0,2.994800522045044,-1.4974078874136754,1.4974078874136754,0.1827398128864271,0.10594217158439176,1.0,0.0,0.76166665131149,2.3724451845265473,1.329933937848218,0,0,2.0,0,0
