run_id,env,method,seed,episode,phase,beta_raw,beta_deployed,return,length,epsilon,alignment_rate,mean_signed_alignment,mean_advantage,mean_abs_advantage,mean_d_eff,median_d_eff,frac_d_eff_below_gamma,frac_d_eff_above_one,bellman_residual,td_target_abs_max,q_abs_max,catastrophic,success,regret,shift_event,divergence_event
main-rps-vanilla-s9-195546305,rps,vanilla,9,0,biased_exploitable,0.0,0.0,-9.0,20,1.0,0.0,0.0,-0.5199499999999999,0.62,0.9499999999999998,0.95,0.0,0.0,0.45810022652749993,1.000475,0.482524707455,0,0,9.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,1,biased_exploitable,0.0,0.0,0.0,20,0.99981,0.0,0.0,-0.18767362912801855,0.7407347926371327,0.9499999999999998,0.95,0.0,0.0,0.580388340925945,1.3815799738701098,0.4996548147376413,0,0,0.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,2,biased_exploitable,0.0,0.0,-1.0,20,0.99962,0.0,0.0,-0.6268541265258489,0.8492546166397524,0.9499999999999998,0.95,0.0,0.0,0.44303711340250596,1.7511649089622887,0.886746404649976,0,0,1.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,3,biased_exploitable,0.0,0.0,6.0,20,0.99943,0.0,0.0,-0.7751891526834995,0.8882832449558293,0.9499999999999998,0.95,0.0,0.0,0.74864548029321,2.202846331538754,1.3598232630326945,0,0,-6.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,4,biased_exploitable,0.0,0.0,2.0,20,0.99924,0.0,0.0,-1.4948206222068048,1.4948206222068048,0.9499999999999998,0.95,0.0,0.0,0.7395486551018152,2.8933612838898823,2.0830468183899296,0,0,-2.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,5,biased_exploitable,0.0,0.0,0.0,20,0.99905,0.0,0.0,-2.13921010416132,2.13921010416132,0.9499999999999998,0.95,0.0,0.0,0.9111197312849862,3.4001880623971785,2.613881181142308,0,0,0.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,6,biased_exploitable,0.0,0.0,-1.0,20,0.99886,0.0,0.0,-2.7875118978980864,2.7875118978980864,0.9499999999999998,0.95,0.0,0.0,0.9986747554980326,3.8919988352662562,3.1289882537788687,0,0,1.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,7,biased_exploitable,0.0,0.0,0.0,20,0.99867,0.0,0.0,-3.1025922782212865,3.1025922782212865,0.9499999999999998,0.95,0.0,0.0,1.0106000072177341,4.2761242865042925,3.1781782090153623,0,0,0.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,8,biased_exploitable,0.0,0.0,6.0,20,0.99848,0.0,0.0,-3.0055307632104133,3.1055307632104134,0.9499999999999998,0.95,0.0,0.0,0.8933909647407722,4.4776259251153245,3.4681200167797614,0,0,-6.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,9,biased_exploitable,0.0,0.0,6.0,20,0.99829,0.0,0.0,-3.191575406240651,3.2915754062406513,0.9499999999999998,0.95,0.0,0.0,0.8309458442016482,4.836222118343207,4.038128545624429,0,0,-6.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,10,biased_exploitable,0.0,0.0,-2.0,20,0.9981,0.0,0.0,-4.145977148611648,4.145977148611648,0.9499999999999998,0.95,0.0,0.0,0.7779472474947925,5.116544528297145,4.411538742795432,0,0,2.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,11,biased_exploitable,0.0,0.0,0.0,20,0.99791,0.0,0.0,-4.285168600841973,4.285168600841973,0.9499999999999998,0.95,0.0,0.0,0.7397720008578419,5.463921852906458,4.775370782780975,0,0,0.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,12,biased_exploitable,0.0,0.0,3.0,20,0.99772,0.0,0.0,-4.4883270156769415,4.588327015676941,0.9499999999999998,0.95,0.0,0.0,1.1987239331614779,5.680874636261597,4.55877490524785,0,0,-3.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,13,biased_exploitable,0.0,0.0,3.0,20,0.99753,0.0,0.0,-4.296279197663501,4.296279197663501,0.9499999999999998,0.95,0.0,0.0,0.7899047808303686,5.549775263943154,4.865290934340461,0,0,-3.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,14,biased_exploitable,0.0,0.0,2.0,20,0.99734,0.0,0.0,-4.647485334563086,4.747485334563086,0.9499999999999998,0.95,0.0,0.0,0.7972828145693658,5.907436343829684,4.635013080138927,0,0,-2.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,15,biased_exploitable,0.0,0.0,-3.0,20,0.99715,0.0,0.0,-4.64668420134161,4.64668420134161,0.9499999999999998,0.95,0.0,0.0,0.6593571934070155,5.632670099726248,4.952112367608017,0,0,3.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,16,biased_exploitable,0.0,0.0,-3.0,20,0.99696,0.0,0.0,-4.934867693189419,4.934867693189419,0.9499999999999998,0.95,0.0,0.0,0.7167817140349058,5.918526733835474,5.225252031226806,0,0,3.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,17,biased_exploitable,0.0,0.0,4.0,20,0.99677,0.0,0.0,-4.940972472708543,5.040972472708543,0.9499999999999998,0.95,0.0,0.0,0.9886709746799722,6.354359882380842,5.1725514675186925,0,0,-4.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,18,biased_exploitable,0.0,0.0,-6.0,20,0.99658,0.0,0.0,-5.2621131018733225,5.2621131018733225,0.9499999999999998,0.95,0.0,0.0,0.7878032850814923,5.984354274672043,5.246688710181099,0,0,6.0,0,0
main-rps-vanilla-s9-195546305,rps,vanilla,9,19,biased_exploitable,0.0,0.0,-2.0,20,0.99639,0.0,0.0,-5.160614702101527,5.160614702101527,0.9499999999999998,0.95,0.0,0.0,0.8438356186683448,6.099014539078279,5.286777352321809,0,0,2.0,0,0
