family,psi_json,lam,lam_tie,reward_scale,kappa_t_max,kappa_t_json,sign_family,horizon,gamma,contest_gap_abs,contest_gap_norm,contest_occupancy_ref,margin_pos,margin_pos_norm,delta_d,mass_delta_d,policy_disagreement,start_state_flip,value_gap,value_gap_norm,clip_fraction,clip_inactive_fraction,clip_saturation_fraction,raw_local_deriv_mean,raw_local_deriv_p50,raw_local_deriv_p90,raw_local_deriv_max,raw_convergence_status,_promoted,_promotion_reason,promotion_mode
C,"{""L_tail"": 8, ""R_penalty"": 1.0, ""beta_raw_multiplier"": 128.0, ""gamma"": 0.95}",0.0,0.0,9.0,0.96,"[0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,8,0.95,0.0,0.0,1.0,0.0025652044650995966,0.0002850227183443996,0.002038234335671338,0.375,0.0,0,0.051457410274622584,0.005717490030513621,1.0,0.0,1.0,0.9463652319807974,0.9977723388859905,1.284838425799642,1.284838425799642,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 8, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 4.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,8,0.95,0.0,0.0,1.0,0.0025652044650995966,0.0001425113591721998,0.002038234335671338,0.375,0.0,0,0.10291482054924517,0.005717490030513621,1.0,0.0,1.0,0.9481651185555504,0.9514922620354237,0.9608066197766351,0.9608066197766351,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 8, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 8.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,8,0.95,0.0,0.0,1.0,0.0025652044650995966,0.0001425113591721998,0.002038234335671338,0.375,0.0,0,0.10291482054924517,0.005717490030513621,1.0,0.0,1.0,0.9463581489852972,0.9529846342771403,0.971616728694799,0.971616728694799,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 8, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 16.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,8,0.95,0.0,0.0,1.0,0.0025652044650995966,0.0001425113591721998,0.002038234335671338,0.375,0.0,0,0.10291482054924517,0.005717490030513621,1.0,0.0,1.0,0.9428910655126541,0.9559696814215617,0.993236784058609,0.993236784058609,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 8, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 32.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,8,0.95,0.0,0.0,1.0,0.0025652044650995966,0.0001425113591721998,0.002038234335671338,0.375,0.0,0,0.10291482054924517,0.005717490030513621,1.0,0.0,1.0,0.936943683776058,0.9619407905480827,1.0364019360236554,1.0364019360236554,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 8, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 64.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,8,0.95,0.0,0.0,1.0,0.0025652044650995966,0.0001425113591721998,0.002038234335671338,0.375,0.0,0,0.10291482054924517,0.005717490030513621,1.0,0.0,1.0,0.9312095722592948,0.9738855005383433,1.1218463782543073,1.1218463782543073,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 8, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 128.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,8,0.95,0.0,0.0,1.0,0.0025652044650995966,0.0001425113591721998,0.002038234335671338,0.375,0.0,0,0.10291482054924517,0.005717490030513621,1.0,0.0,1.0,0.9463652319807974,0.9977723388859905,1.284838425799642,1.284838425799642,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 8, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 4.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,8,0.95,0.0,0.0,1.0,0.0025652044650995966,7.12556795860999e-05,0.002038234335671338,0.375,0.0,0,0.20582964109849033,0.005717490030513621,1.0,0.0,1.0,0.9481651185555504,0.9514922620354237,0.9608066197766351,0.9608066197766351,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 8, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 8.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,8,0.95,0.0,0.0,1.0,0.0025652044650995966,7.12556795860999e-05,0.002038234335671338,0.375,0.0,0,0.20582964109849033,0.005717490030513621,1.0,0.0,1.0,0.9463581489852972,0.9529846342771403,0.971616728694799,0.971616728694799,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 8, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 16.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,8,0.95,0.0,0.0,1.0,0.0025652044650995966,7.12556795860999e-05,0.002038234335671338,0.375,0.0,0,0.20582964109849033,0.005717490030513621,1.0,0.0,1.0,0.9428910655126541,0.9559696814215617,0.993236784058609,0.993236784058609,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 8, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 32.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,8,0.95,0.0,0.0,1.0,0.0025652044650995966,7.12556795860999e-05,0.002038234335671338,0.375,0.0,0,0.20582964109849033,0.005717490030513621,1.0,0.0,1.0,0.936943683776058,0.9619407905480827,1.0364019360236554,1.0364019360236554,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 8, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 64.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,8,0.95,0.0,0.0,1.0,0.0025652044650995966,7.12556795860999e-05,0.002038234335671338,0.375,0.0,0,0.20582964109849033,0.005717490030513621,1.0,0.0,1.0,0.9312095722592948,0.9738855005383433,1.1218463782543073,1.1218463782543073,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 8, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 128.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,8,0.95,0.0,0.0,1.0,0.0025652044650995966,7.12556795860999e-05,0.002038234335671338,0.375,0.0,0,0.20582964109849033,0.005717490030513621,1.0,0.0,1.0,0.9463652319807974,0.9977723388859905,1.284838425799642,1.284838425799642,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 1.0, ""beta_raw_multiplier"": 8.0, ""gamma"": 0.95}",0.0,0.0,9.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,0.0001920285144860252,0.0013748160554306055,0.25,0.0,0,0.04202281650368578,0.004669201833742864,1.0,0.0,1.0,0.9475588007344409,0.951156393326206,0.9613419780794074,0.971616728694799,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 1.0, ""beta_raw_multiplier"": 16.0, ""gamma"": 0.95}",0.0,0.0,9.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,0.0001920285144860252,0.0013748160554306055,0.25,0.0,0,0.04202281650368578,0.004669201833742864,1.0,0.0,1.0,0.9452341164583488,0.9523128537781204,0.9726876545513063,0.993236784058609,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 1.0, ""beta_raw_multiplier"": 32.0, ""gamma"": 0.95}",0.0,0.0,9.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,0.0001920285144860252,0.0013748160554306055,0.25,0.0,0,0.04202281650368578,0.004669201833742864,1.0,0.0,1.0,0.9412426146150142,0.954625963049925,0.995377813498958,1.0364019360236554,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 1.0, ""beta_raw_multiplier"": 64.0, ""gamma"": 0.95}",0.0,0.0,9.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,0.0001920285144860252,0.0013748160554306055,0.25,0.0,0,0.04202281650368578,0.004669201833742864,1.0,0.0,1.0,0.9373667519758081,0.9592528439631726,1.040667479339283,1.1218463782543073,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 1.0, ""beta_raw_multiplier"": 128.0, ""gamma"": 0.95}",0.0,0.0,9.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,0.0001920285144860252,0.0013748160554306055,0.25,0.0,0,0.04202281650368578,0.004669201833742864,1.0,0.0,1.0,0.9473644418806394,0.9685085259751579,1.130208233689692,1.284838425799642,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 8.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,9.60142572430126e-05,0.0013748160554306055,0.25,0.0,0,0.08404563300737156,0.004669201833742864,1.0,0.0,1.0,0.9475588007344409,0.951156393326206,0.9613419780794074,0.971616728694799,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 16.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,9.60142572430126e-05,0.0013748160554306055,0.25,0.0,0,0.08404563300737156,0.004669201833742864,1.0,0.0,1.0,0.9452341164583488,0.9523128537781204,0.9726876545513063,0.993236784058609,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 32.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,9.60142572430126e-05,0.0013748160554306055,0.25,0.0,0,0.08404563300737156,0.004669201833742864,1.0,0.0,1.0,0.9412426146150142,0.954625963049925,0.995377813498958,1.0364019360236554,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 64.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,9.60142572430126e-05,0.0013748160554306055,0.25,0.0,0,0.08404563300737156,0.004669201833742864,1.0,0.0,1.0,0.9373667519758081,0.9592528439631726,1.040667479339283,1.1218463782543073,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 128.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,9.60142572430126e-05,0.0013748160554306055,0.25,0.0,0,0.08404563300737156,0.004669201833742864,1.0,0.0,1.0,0.9473644418806394,0.9685085259751579,1.130208233689692,1.284838425799642,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 8.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,4.80071286215063e-05,0.0013748160554306055,0.25,0.0,0,0.1680912660147431,0.004669201833742864,1.0,0.0,1.0,0.9475588007344409,0.951156393326206,0.9613419780794074,0.971616728694799,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 16.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,4.80071286215063e-05,0.0013748160554306055,0.25,0.0,0,0.1680912660147431,0.004669201833742864,1.0,0.0,1.0,0.9452341164583488,0.9523128537781204,0.9726876545513063,0.993236784058609,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 32.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,4.80071286215063e-05,0.0013748160554306055,0.25,0.0,0,0.1680912660147431,0.004669201833742864,1.0,0.0,1.0,0.9412426146150142,0.954625963049925,0.995377813498958,1.0364019360236554,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 64.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,4.80071286215063e-05,0.0013748160554306055,0.25,0.0,0,0.1680912660147431,0.004669201833742864,1.0,0.0,1.0,0.9373667519758081,0.9592528439631726,1.040667479339283,1.1218463782543073,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 12, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 128.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,12,0.95,0.0,0.0,1.0,0.0017282566303742266,4.80071286215063e-05,0.0013748160554306055,0.25,0.0,0,0.1680912660147431,0.004669201833742864,1.0,0.0,1.0,0.9473644418806394,0.9685085259751579,1.130208233689692,1.284838425799642,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 16, ""R_penalty"": 1.0, ""beta_raw_multiplier"": 8.0, ""gamma"": 0.95}",0.0,0.0,9.0,0.96,"[0.9558775823080232, 0.9558360762133853, 0.95582205, 0.95582205, 0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,16,0.95,0.0,0.0,1.0,0.0013698205965578002,0.00015220228850642225,0.001066982012600859,0.1875,0.0,0,0.03527041442451484,0.003918934936057205,1.0,0.0,1.0,0.9478821487819481,0.950115547884966,0.9613419780794074,0.971616728694799,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 16, ""R_penalty"": 1.0, ""beta_raw_multiplier"": 16.0, ""gamma"": 0.95}",0.0,0.0,9.0,0.96,"[0.9558775823080232, 0.9558360762133853, 0.95582205, 0.95582205, 0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,16,0.95,0.0,0.0,1.0,0.0013698205965578002,0.00015220228850642225,0.001066982012600859,0.1875,0.0,0,0.03527041442451484,0.003918934936057205,1.0,0.0,1.0,0.945851702639617,0.950231096469385,0.9726876545513063,0.993236784058609,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 16, ""R_penalty"": 1.0, ""beta_raw_multiplier"": 32.0, ""gamma"": 0.95}",0.0,0.0,9.0,0.96,"[0.9558775823080232, 0.9558360762133853, 0.95582205, 0.95582205, 0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,16,0.95,0.0,0.0,1.0,0.0013698205965578002,0.00015220228850642225,0.001066982012600859,0.1875,0.0,0,0.03527041442451484,0.003918934936057205,1.0,0.0,1.0,0.9422842704027288,0.950462195723607,0.995377813498958,1.0364019360236554,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 16, ""R_penalty"": 1.0, ""beta_raw_multiplier"": 64.0, ""gamma"": 0.95}",0.0,0.0,9.0,0.96,"[0.9558775823080232, 0.9558360762133853, 0.95582205, 0.95582205, 0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,16,0.95,0.0,0.0,1.0,0.0013698205965578002,0.00015220228850642225,0.001066982012600859,0.1875,0.0,0,0.03527041442451484,0.003918934936057205,1.0,0.0,1.0,0.938230026370963,0.9509244024827603,1.040667479339283,1.1218463782543073,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 16, ""R_penalty"": 1.0, ""beta_raw_multiplier"": 128.0, ""gamma"": 0.95}",0.0,0.0,9.0,0.96,"[0.9558775823080232, 0.9558360762133853, 0.95582205, 0.95582205, 0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,16,0.95,0.0,0.0,1.0,0.0013698205965578002,0.00015220228850642225,0.001066982012600859,0.1875,0.0,0,0.03527041442451484,0.003918934936057205,1.0,0.0,1.0,0.9434348547975443,0.9518488482772257,1.130208233689692,1.284838425799642,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 16, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 8.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.9558775823080232, 0.9558360762133853, 0.95582205, 0.95582205, 0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,16,0.95,0.0,0.0,1.0,0.0013698205965578002,7.610114425321112e-05,0.001066982012600859,0.1875,0.0,0,0.07054082884902968,0.003918934936057205,1.0,0.0,1.0,0.9478821487819481,0.950115547884966,0.9613419780794074,0.971616728694799,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 16, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 16.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.9558775823080232, 0.9558360762133853, 0.95582205, 0.95582205, 0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,16,0.95,0.0,0.0,1.0,0.0013698205965578002,7.610114425321112e-05,0.001066982012600859,0.1875,0.0,0,0.07054082884902968,0.003918934936057205,1.0,0.0,1.0,0.945851702639617,0.950231096469385,0.9726876545513063,0.993236784058609,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 16, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 32.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.9558775823080232, 0.9558360762133853, 0.95582205, 0.95582205, 0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,16,0.95,0.0,0.0,1.0,0.0013698205965578002,7.610114425321112e-05,0.001066982012600859,0.1875,0.0,0,0.07054082884902968,0.003918934936057205,1.0,0.0,1.0,0.9422842704027288,0.950462195723607,0.995377813498958,1.0364019360236554,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 16, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 64.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.9558775823080232, 0.9558360762133853, 0.95582205, 0.95582205, 0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,16,0.95,0.0,0.0,1.0,0.0013698205965578002,7.610114425321112e-05,0.001066982012600859,0.1875,0.0,0,0.07054082884902968,0.003918934936057205,1.0,0.0,1.0,0.938230026370963,0.9509244024827603,1.040667479339283,1.1218463782543073,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 16, ""R_penalty"": 2.0, ""beta_raw_multiplier"": 128.0, ""gamma"": 0.95}",0.0,0.0,18.0,0.96,"[0.9558775823080232, 0.9558360762133853, 0.95582205, 0.95582205, 0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,16,0.95,0.0,0.0,1.0,0.0013698205965578002,7.610114425321112e-05,0.001066982012600859,0.1875,0.0,0,0.07054082884902968,0.003918934936057205,1.0,0.0,1.0,0.9434348547975443,0.9518488482772257,1.130208233689692,1.284838425799642,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 16, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 8.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.9558775823080232, 0.9558360762133853, 0.95582205, 0.95582205, 0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,16,0.95,0.0,0.0,1.0,0.0013698205965578002,3.805057212660556e-05,0.001066982012600859,0.1875,0.0,0,0.14108165769805936,0.003918934936057205,1.0,0.0,1.0,0.9478821487819481,0.950115547884966,0.9613419780794074,0.971616728694799,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 16, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 16.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.9558775823080232, 0.9558360762133853, 0.95582205, 0.95582205, 0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,16,0.95,0.0,0.0,1.0,0.0013698205965578002,3.805057212660556e-05,0.001066982012600859,0.1875,0.0,0,0.14108165769805936,0.003918934936057205,1.0,0.0,1.0,0.945851702639617,0.950231096469385,0.9726876545513063,0.993236784058609,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
C,"{""L_tail"": 16, ""R_penalty"": 4.0, ""beta_raw_multiplier"": 32.0, ""gamma"": 0.95}",0.0,0.0,36.0,0.96,"[0.9558775823080232, 0.9558360762133853, 0.95582205, 0.95582205, 0.95582205, 0.95582205, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.9554925, 0.96]",1,16,0.95,0.0,0.0,1.0,0.0013698205965578002,3.805057212660556e-05,0.001066982012600859,0.1875,0.0,0,0.14108165769805936,0.003918934936057205,1.0,0.0,1.0,0.9422842704027288,0.950462195723607,0.995377813498958,1.0364019360236554,not_evaluated,True,Family-C stress (raw_p90 > kappa_max AND clip_fraction > min),binding_clip
