run_id,env,method,seed,episode,phase,beta_raw,beta_deployed,return,length,epsilon,alignment_rate,mean_signed_alignment,mean_advantage,mean_abs_advantage,mean_d_eff,median_d_eff,frac_d_eff_below_gamma,frac_d_eff_above_one,bellman_residual,td_target_abs_max,q_abs_max,catastrophic,success,regret,shift_event,divergence_event
main-rps-adaptive_beta-s8-195537640,rps,adaptive_beta,8,0,biased_exploitable,-1.5534536537276518,-1.5534536537276518,2.0,20,1.0,0.0,0.0,-0.20741320757806253,0.7991544837843436,0.9499999999999998,0.95,0.0,0.0,0.7073203219131452,1.5629223222309532,0.6332948315872188,0,0,-2.0,0,0
main-rps-adaptive_beta-s8-195537640,rps,adaptive_beta,8,1,biased_exploitable,-1.9991656424629265,-1.9991656424629265,-1.0,20,0.99981,0.7,1.3165417647102846,-0.8474934295922661,0.993450953133868,0.5330965287451488,0.3245032140927332,0.7,0.3,0.8424487513131865,1.9579729099949452,1.008420778255315,0,0,1.0,0,0
main-rps-adaptive_beta-s8-195537640,rps,adaptive_beta,8,2,biased_exploitable,-1.9999930777035555,-1.9999930777035555,-6.0,20,0.99962,0.95,2.652304176774222,-1.326705561779585,1.3305957389234542,0.2321380777788619,0.15614010575592596,0.95,0.0,0.5847667627093383,2.082243039381129,1.2439301121413895,0,0,6.0,0,0
main-rps-adaptive_beta-s8-195537640,rps,adaptive_beta,8,3,biased_exploitable,-1.9999246409113975,-1.9999246409113975,3.0,20,0.99943,0.95,2.1758967774437394,-1.0879521542855342,1.0879521542855342,0.32550601503528054,0.1399894808438353,1.0,0.0,0.7833073070921573,2.28109964455265,1.264486872927506,0,0,-3.0,0,0
main-rps-adaptive_beta-s8-195537640,rps,adaptive_beta,8,4,biased_exploitable,-1.999969835529823,-1.999969835529823,3.0,20,0.99924,0.95,2.3589376390280545,-1.179513263036276,1.179513263036276,0.3333666473123386,0.14301071754425912,1.0,0.0,0.9124474881944524,2.3120129925191724,1.5867613083237786,0,0,-3.0,0,0
main-rps-adaptive_beta-s8-195537640,rps,adaptive_beta,8,5,biased_exploitable,-1.9999887394511104,-1.9999887394511104,5.0,20,0.99905,0.95,2.5560607954198624,-1.2780496735555624,1.3780496735555625,0.30756308095017,0.224378684597684,0.95,0.05,0.9596926943406304,2.4171827070356846,1.6414174698310442,0,0,-5.0,0,0
main-rps-adaptive_beta-s8-195537640,rps,adaptive_beta,8,6,biased_exploitable,-1.9999998894610913,-1.9999998894610913,-3.0,20,0.99886,1.0,3.4808189212786522,-1.740419259677407,1.740419259677407,0.15113856957918242,0.047473437955035475,1.0,0.0,1.1171060485141318,2.4279951701555667,1.3470372359429967,0,0,3.0,0,0
main-rps-adaptive_beta-s8-195537640,rps,adaptive_beta,8,7,biased_exploitable,-1.9999997560079938,-1.9999997560079938,-5.0,20,0.99867,1.0,3.3224847511876234,-1.6612424674097763,1.6612424674097763,0.17173823810396066,0.09237185335305872,1.0,0.0,0.6987498052467231,2.35513471788236,1.6741691703755994,0,0,5.0,0,0
main-rps-adaptive_beta-s8-195537640,rps,adaptive_beta,8,8,biased_exploitable,-1.9999998017238092,-1.9999998017238092,3.0,20,0.99848,1.0,3.363979427122407,-1.6819899187572507,1.6819899187572507,0.13538715614994618,0.05559511861572773,1.0,0.0,0.7486841969496942,2.499871949641571,1.6008607325073063,0,0,-3.0,0,0
main-rps-adaptive_beta-s8-195537640,rps,adaptive_beta,8,9,biased_exploitable,-1.9999930772131176,-1.9999930772131176,3.0,20,0.99829,0.95,2.6533966911800926,-1.3266984771164063,1.3266984771164063,0.2798451017088348,0.22383150168906726,1.0,0.0,0.8734082066035482,2.4254023357832386,1.849362474069429,0,0,-3.0,0,0
